% Filename : LM_Channel_0180_RSTE_vv_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_0180_RSTE_vv_prof.dat
% 
% Total number of data points  : 96
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1024 
%  Grid (wall-normal)      ny = 192 
%  Grid (spanwise)         nz = 512 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 3.50000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 6.37309e-02 
%  Re_tau              Re_tau =  182.088 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=v, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Production are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    7.262706671361236e-01    1.322454571606346e+02    0.000000000000000e+00    6.185624611435720e-05    3.476969008481164e-06    4.903973207481991e-05    6.668421330665226e-05    2.131698153498044e-05    1.055669352823401e-04
    7.424705344233169e-01    1.351952649282874e+02    0.000000000000000e+00    5.797385164928591e-05    3.410767631402379e-06    4.702639164636546e-05    6.279035645027130e-05    2.080606626127684e-05    9.979781349602282e-05
    7.587431869600734e-01    1.381583260449167e+02    0.000000000000000e+00    5.328128208779706e-05    3.098986772515069e-06    4.451108787897261e-05    7.906783069660514e-05    2.042321337511321e-05    1.072313628549860e-04
    7.750840256257712e-01    1.411338030640490e+02    0.000000000000000e+00    7.000132590015929e-05    2.724716568489367e-06    4.140663319863617e-05    7.645787309844732e-05    2.021708279741986e-05    1.134753531679074e-04
    7.914884320284229e-01    1.441208550301184e+02    0.000000000000000e+00    6.972292915285197e-05    2.608923777135529e-06    3.806310992373517e-05    7.260061230813420e-05    1.995148975668976e-05    1.094796991273824e-04
    8.079517698099662e-01    1.471186377161457e+02    0.000000000000000e+00    7.295961706970808e-05    2.683053608093821e-06    3.533272971973135e-05    6.918383861098730e-05    2.005922090435862e-05    1.084780261495890e-04
    8.244693859566329e-01    1.501263038623408e+02    0.000000000000000e+00    7.298762594465308e-05    3.835250680316746e-06    3.364889414530204e-05    6.643708685941272e-05    1.919526006314792e-05    1.060966318281416e-04
    8.410366121140243e-01    1.531430034155628e+02    0.000000000000000e+00    6.842761178097443e-05    2.942174383498122e-06    3.262309542967997e-05    4.716799548296186e-05    1.924716937239391e-05    9.138125697480309e-05
    8.576487659065226e-01    1.561678837695700e+02    0.000000000000000e+00    4.980658070660944e-05    2.509906750185942e-06    3.186602646206505e-05    4.731963883384936e-05    1.936785947684491e-05    7.820934059394962e-05
    8.743011522606657e-01    1.592000900059901e+02    0.000000000000000e+00    4.924157618084665e-05    2.049361599527663e-06    3.787599823270231e-05    4.746834505025931e-05    1.962575220160629e-05    8.063459481607595e-05
    8.909890647321099e-01    1.622387651359457e+02    0.000000000000000e+00    4.834202040215921e-05    2.176860074859508e-06    3.123786771959107e-05    4.738242148208636e-05    2.021483627289008e-05    7.727371808746357e-05
    9.077077868358066e-01    1.652830503422634e+02    0.000000000000000e+00    4.744523160815780e-05    2.234399821575563e-06    3.215486384910442e-05    4.715995638773902e-05    2.040889221458922e-05    7.701014337078592e-05
    9.244525933790173e-01    1.683320852222006e+02    0.000000000000000e+00    4.746817391139762e-05    2.165414998778752e-06    3.417139921633989e-05    4.749398453501108e-05    2.059177652864005e-05    7.813642497977126e-05
    9.412187517967892e-01    1.713850080306200e+02    0.000000000000000e+00    4.970323905586502e-05    2.663226960263408e-06    3.691110876313388e-05    4.922476040236886e-05    2.050857841600286e-05    8.175337011968497e-05
    9.580015234895140e-01    1.744409559235437e+02    0.000000000000000e+00    5.496829772275085e-05    2.447246806307346e-06    4.002356066126228e-05    5.282711957345352e-05    2.010297494922531e-05    8.845463438232524e-05
    9.747961651621934e-01    1.774990652020178e+02    0.000000000000000e+00    6.157767307525070e-05    2.968272678882401e-06    4.298604265330201e-05    5.728454726043813e-05    1.989822949328576e-05    9.657059189448406e-05
    9.915979301650304e-01    1.805584715562184e+02    0.000000000000000e+00    6.624262610610648e-05    3.393630156384277e-06    4.487787907408051e-05    6.042132513822135e-05    1.978150362520843e-05    1.022529739733389e-04
