% Filename : LM_Channel_5200_RSTE_uu_stdev.dat 
% 
% Description : Estimated uncertainty due to finite statistical sample, expressed as the standard deviation, 
%               for the statistical data provided in the file: LM_Channel_5200_RSTE_uu_prof.dat
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=u, u_j=u)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% ** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    1.896898777065015e-02    9.837121956898240e+01    1.050306291978163e-04    4.528791823404534e-05    2.296267919894776e-06    7.090690089358161e-05    0.000000000000000e+00    4.317339176932403e-05    1.413486179812963e-04
    1.936847538835551e-02    1.004429212660644e+02    1.029742523818799e-04    2.240644119075502e-05    2.274970178422484e-06    6.963584782481175e-05    0.000000000000000e+00    4.208548760653373e-05    1.331587786032698e-04
    1.977185824362626e-02    1.025348232645252e+02    1.010239837780733e-04    2.182316657648910e-05    1.791075538863384e-06    6.847347208448394e-05    0.000000000000000e+00    4.093991399843228e-05    1.305756362684370e-04
    2.017913473415589e-02    1.046469172549681e+02    9.917408252949796e-05    2.143635153818451e-05    1.777622328408281e-06    6.740418724427410e-05    0.000000000000000e+00    3.985341696079942e-05    1.281787621078128e-04
    2.059030324217204e-02    1.067791948477920e+02    9.741507414787826e-05    2.084794364373349e-05    1.715242156472863e-06    6.633802768708128e-05    0.000000000000000e+00    3.888542646869234e-05    1.258574026036144e-04
    2.100536213444248e-02    1.089316475732225e+02    9.315129716732222e-05    2.010559352663399e-05    1.586806918309741e-06    6.523230675434827e-05    0.000000000000000e+00    3.795058257833154e-05    1.215706279235949e-04
    2.142430976228171e-02    1.111042668813462e+02    9.159879182130671e-05    1.957333514057950e-05    1.570270073426066e-06    6.410322432975661e-05    0.000000000000000e+00    3.704665970744084e-05    1.194051850829856e-04
    2.184714446155744e-02    1.132970441421443e+02    9.008761055305727e-05    1.957637555382540e-05    1.610114281766884e-06    6.296272364542994e-05    0.000000000000000e+00    3.618466040919477e-05    1.173679630084957e-04
    2.227386455269731e-02    1.155099706455271e+02    8.861098534137172e-05    1.991343808682421e-05    1.681005811552960e-06    6.180507205088766e-05    0.000000000000000e+00    3.553943009506744e-05    1.154737872542624e-04
    2.270446834069551e-02    1.177430376013689e+02    8.716262173661865e-05    2.027591356729613e-05    1.810489138718493e-06    6.056179294778616e-05    0.000000000000000e+00    3.442812999521335e-05    1.134228375148875e-04
    2.313895411511957e-02    1.199962361395429e+02    8.835683649656050e-05    2.059664571122899e-05    1.887229363053074e-06    5.920947676858410e-05    0.000000000000000e+00    3.354976711959921e-05    1.134286692943694e-04
    2.357732015011704e-02    1.222695573099557e+02    8.703936928278666e-05    2.063703407802892e-05    1.847334741958807e-06    5.782036190048315e-05    0.000000000000000e+00    3.271229642573334e-05    1.114380555020581e-04
    2.401956470442235e-02    1.245629920825831e+02    8.575781599932448e-05    2.027571094437582e-05    1.673260903759920e-06    6.437018227081343e-05    0.000000000000000e+00    3.196549992594469e-05    1.137260779787083e-04
    2.446568602136390e-02    1.268765313475070e+02    8.450152203441051e-05    2.404354282907702e-05    1.550017489673942e-06    6.268731082731363e-05    0.000000000000000e+00    3.117398849988981e-05    1.123499809963287e-04
    2.491568232887087e-02    1.292101659149504e+02    8.326508858057213e-05    2.376344827375972e-05    1.592060976698981e-06    5.382113084522020e-05    0.000000000000000e+00    3.009607257465616e-05    1.063146218458260e-04
    2.536955183948031e-02    1.315638865153142e+02    8.205400331156115e-05    1.942485153184636e-05    1.631496573380338e-06    5.256174297930410e-05    0.000000000000000e+00    2.943668922285190e-05    1.036441102763785e-04
    2.582729275034423e-02    1.339376837992141e+02    8.087717232354257e-05    1.962068327117700e-05    1.598735257280212e-06    5.136759919824220e-05    0.000000000000000e+00    2.880103391583075e-05    1.019645721391249e-04
    2.628890324323674e-02    1.363315483375178e+02    7.973898229030885e-05    1.941849455495300e-05    1.628246234587513e-06    5.026303449450773e-05    0.000000000000000e+00    2.823259334765087e-05    1.003069607604840e-04
    2.675438148456133e-02    1.387454706213823e+02    7.863602115824760e-05    1.905875479931479e-05    1.731418853354836e-06    5.663468406665928e-05    0.000000000000000e+00    2.772938200175256e-05    1.025975820128133e-04
    2.722372562535813e-02    1.411794410622918e+02    7.755650219325354e-05    1.897307646114314e-05    1.703937448026879e-06    5.549249398164196e-05    0.000000000000000e+00    2.749921414087935e-05    1.010619400780918e-04
    2.769693380131144e-02    1.436334499920970e+02    7.648530745709156e-05    1.930023853759339e-05    1.538038766363902e-06    5.400731155048089e-05    0.000000000000000e+00    2.696652266635741e-05    9.934208611301930e-05
    2.817400413275650e-02    1.461074876630497e+02    7.540934900468191e-05    1.975931806432869e-05    1.399749794221798e-06    5.228057388836843e-05    0.000000000000000e+00    2.641038249231689e-05    9.751782696846397e-05
    2.865493472468783e-02    1.486015442478464e+02    7.432933894580687e-05    1.993947334018171e-05    1.419338309592161e-06    4.535374060351181e-05    0.000000000000000e+00    2.559309779223572e-05    9.293232046911941e-05
    2.913972366676609e-02    1.511156098396637e+02    7.325798791105618e-05    1.964159614111037e-05    1.464190361182440e-06    4.450357715607026e-05    0.000000000000000e+00    2.502335449818546e-05    9.144072175562085e-05
    2.962836903332600e-02    1.536496744521996e+02    7.220482991849897e-05    2.337519058725375e-05    1.436487907601443e-06    4.240087078265106e-05    0.000000000000000e+00    2.448428442973511e-05    9.032892406766354e-05
    3.012086888338394e-02    1.562037280197127e+02    6.871670765286634e-05    1.856769079706270e-05    1.327584000224031e-06    4.187372562274576e-05    0.000000000000000e+00    2.400368264391394e-05    8.601216896149757e-05
    3.061722126064548e-02    1.587777603970611e+02    6.782906695784577e-05    1.826238838160989e-05    1.271174944043717e-06    4.134738308169195e-05    0.000000000000000e+00    2.353819994835714e-05    8.485025624017924e-05
    3.111742419351327e-02    1.613717613597440e+02    6.695344389944087e-05    1.831793319063957e-05    1.288711741543623e-06    4.079252578629094e-05    0.000000000000000e+00    2.305378115550149e-05    8.375845085671099e-05
    3.162147569509521e-02    1.639857206039432e+02    6.609333477143462e-05    1.865325245235080e-05    1.279660387375788e-06    4.020972443989408e-05    0.000000000000000e+00    2.257923660932182e-05    8.273182050673751e-05
    3.212937376321157e-02    1.666196277465606e+02    6.525057548578815e-05    1.903560578679671e-05    1.206001611762614e-06    3.962867954627040e-05    0.000000000000000e+00    2.212320617143540e-05    8.173931014309618e-05
    3.264111638040379e-02    1.692734723252635e+02    6.442202159502850e-05    1.946295702608899e-05    1.238283381849222e-06    3.907725328078292e-05    0.000000000000000e+00    2.168519935785075e-05    8.079490394501164e-05
    3.315670151394179e-02    1.719472437985228e+02    6.360180739827564e-05    1.973409093185920e-05    1.622382209300547e-06    3.856370483683547e-05    0.000000000000000e+00    2.127094315108349e-05    7.985529867545725e-05
