0.00101582	-6.72718E-05	-2.68736E-14	0.00101582	-1.71308E-14	0.00101582
0.00101243	-4.83395E-05	-2.69426E-14	0.00101243	-8.05616E-15	0.00101243
0.00101018	-2.93666E-05	-2.69906E-14	0.00101018	8.52553E-16	0.00101018
0.00100909	-8.64024E-06	-2.7018E-14	0.00100909	9.65441E-15	0.00100909
0.00100914	0.000010369	-2.70253E-14	0.00100914	1.8424E-14	0.00100914
0.00101034	2.93729E-05	-2.70096E-14	0.00101034	2.71976E-14	0.00101034
0.00101268	5.00837E-05	-2.69745E-14	0.00101269	3.60879E-14	0.00101269
0.00101619	7.07563E-05	-2.69188E-14	0.00101619	4.5139E-14	0.00101619
0.00102083	8.79291E-05	-2.68436E-14	0.00102083	5.44141E-14	0.00102083
0.00102661	0.000108486	-2.67486E-14	0.00102661	6.39867E-14	0.00102661
0.00103354	0.000128967	-2.6635E-14	0.00103354	7.39205E-14	0.00103354
0.00104161	0.000147644	-2.65034E-14	0.00104161	8.43463E-14	0.00104161
0.00105081	0.000167945	-2.63543E-14	0.00105081	9.51543E-14	0.00105081
0.00106113	0.000188143	-2.61881E-14	0.00106113	1.06514E-13	0.00106113
0.00107259	0.000208238	-2.60048E-14	0.00107259	1.18259E-13	0.00107259
0.00108515	0.000228225	-2.58075E-14	0.00108515	1.30563E-13	0.00108515
0.00109883	0.000246407	-2.55939E-14	0.00109883	1.43652E-13	0.00109883
0.00111361	0.000266189	-2.53653E-14	0.00111361	1.57114E-13	0.00111361
0.00112949	0.000287563	-2.51206E-14	0.00112949	1.71372E-13	0.00112949
0.00114643	0.000307143	-2.48624E-14	0.00114643	1.86176E-13	0.00114643
0.00116445	0.000326633	-2.45889E-14	0.00116445	2.01508E-13	0.00116445
0.00118351	0.000347716	-2.42964E-14	0.00118351	2.17545E-13	0.00118351
0.0012036	0.000368712	-2.399E-14	0.0012036	2.34041E-13	0.0012036
0.0012247	0.00038795	-2.36646E-14	0.0012247	2.50929E-13	0.0012247
0.00124679	0.000407116	-2.33202E-14	0.00124679	2.68367E-13	0.00124679
0.00126986	0.000427881	-2.29554E-14	0.00126986	2.85924E-13	0.00126986
0.00129387	0.000448571	-2.25675E-14	0.00129387	3.0407E-13	0.00129387
0.00131881	0.000467528	-2.21575E-14	0.00131881	3.22148E-13	0.00131881
0.00134463	0.000488066	-2.17205E-14	0.00134463	3.40519E-13	0.00134463
0.00137133	0.000510176	-2.12544E-14	0.00137133	3.58826E-13	0.00137133
0.00139888	0.000530548	-2.07601E-14	0.00139888	3.76983E-13	0.00139888
0.00142724	0.000549176	-2.0232E-14	0.00142724	3.94931E-13	0.00142724
0.00145639	0.000569347	-1.96688E-14	0.00145639	4.12568E-13	0.00145639
0.00148629	0.000591028	-1.9068E-14	0.00148629	4.29748E-13	0.00148629
0.00151693	0.000612567	-1.84275E-14	0.00151693	4.45993E-13	0.00151693
0.00154826	0.000632306	-1.77446E-14	0.00154826	4.61802E-13	0.00154826
0.00158027	0.000653497	-1.70187E-14	0.00158027	4.76632E-13	0.00158027
0.00161293	0.000674469	-1.62442E-14	0.00161293	4.90413E-13	0.00161293
0.0016462	0.00069358	-1.54225E-14	0.0016462	5.03056E-13	0.0016462
0.00168007	0.000714041	-1.45512E-14	0.00168007	5.14233E-13	0.00168007
0.00171449	0.000735798	-1.36286E-14	0.00171449	5.24038E-13	0.00171449
0.00174946	0.000755601	-1.26543E-14	0.00174946	5.32044E-13	0.00174946
0.00178494	0.000776615	-1.16275E-14	0.00178494	5.38549E-13	0.00178494
0.00182091	0.000797181	-1.05488E-14	0.00182091	5.43062E-13	0.00182091
0.00185734	0.000817263	-9.41619E-15	0.00185734	5.4577E-13	0.00185734
0.00189422	0.000839959	-8.23221E-15	0.00189422	5.464E-13	0.00189422
0.00193153	0.000858904	-7.00021E-15	0.00193153	5.44746E-13	0.00193153
0.00196923	0.000878759	-5.71933E-15	0.00196923	5.40985E-13	0.00196923
0.00200732	0.000900982	-4.39333E-15	0.00200732	5.35105E-13	0.00200732
0.00204578	0.000920853	-3.02491E-15	0.00204578	5.26773E-13	0.00204578
0.00208459	0.000941375	-1.61949E-15	0.00208459	5.16204E-13	0.00208459
0.00212373	0.000962439	-1.81242E-16	0.00212373	5.03435E-13	0.00212373
0.00216318	0.000982432	1.28665E-15	0.00216318	4.88372E-13	0.00216318
0.00220295	0.00100277	2.77547E-15	0.00220295	4.71112E-13	0.00220295
0.00224301	0.00102331	4.27925E-15	0.00224301	4.51955E-13	0.00224301
0.00228335	0.00104392	5.79048E-15	0.00228335	4.30668E-13	0.00228335
0.00232396	0.00106444	7.30133E-15	0.00232396	4.07596E-13	0.00232396
0.00236484	0.00108473	8.80166E-15	0.00236484	3.82743E-13	0.00236484
0.00240597	0.00110461	1.02827E-14	0.00240597	3.56657E-13	0.00240597
0.00244735	0.00112527	1.1735E-14	0.00244735	3.29201E-13	0.00244735
0.00248898	0.00114645	1.31465E-14	0.00248898	3.00955E-13	0.00248898
0.00253085	0.00116656	1.45067E-14	0.00253085	2.71825E-13	0.00253085
0.00257296	0.00118667	1.58025E-14	0.00257296	2.42405E-13	0.00257296
0.0026153	0.00120645	1.70226E-14	0.0026153	2.12635E-13	0.0026153
0.00265789	0.00122609	1.81542E-14	0.00265789	1.83276E-13	0.00265789
0.00270071	0.00124675	1.91841E-14	0.00270071	1.54423E-13	0.00270071
0.00274378	0.00126683	2.00988E-14	0.00274378	1.26487E-13	0.00274378
0.0027871	0.00128687	2.08861E-14	0.0027871	9.97733E-14	0.0027871
0.00283069	0.00130703	2.15321E-14	0.00283069	7.46291E-14	0.00283069
0.00287454	0.00132699	2.20231E-14	0.00287454	5.13482E-14	0.00287454
0.00291869	0.00134696	2.23472E-14	0.00291869	3.0205E-14	0.00291869
0.00296315	0.00136693	2.24922E-14	0.00296315	1.15034E-14	0.00296315
0.00300793	0.00138693	2.24465E-14	0.00300793	-4.5699E-15	0.00300793
0.00305309	0.00140687	2.21998E-14	0.00305309	-1.7878E-14	0.00305309
0.00309866	0.00142672	2.1743E-14	0.00309866	-2.83317E-14	0.00309866
0.00314469	0.00144662	2.10698E-14	0.00314469	-3.59205E-14	0.00314469
0.00319125	0.00146655	9.91034E-10	0.00319125	-4.07285E-14	0.00319125
0.00323844	0.00148654	9.27879E-10	0.00323844	-4.29437E-14	0.00323844
0.00328639	0.00150654	1.77197E-14	0.00328639	-4.28584E-14	0.00328639
0.00333527	0.00152658	1.61703E-14	0.00333527	-4.08517E-14	0.00333527
0.00338537	0.00154679	7.21479E-10	0.00338537	-3.74706E-14	0.00338537
0.00343709	0.00156733	6.46739E-10	0.00343709	-3.33023E-14	0.00343709
0.00349109	0.00158832	1.04531E-14	0.00349109	-2.90463E-14	0.00349109
0.00354851	0.00161026	8.31747E-15	0.00354851	-2.53952E-14	0.00354851
0.00361141	0.00163411	6.17387E-15	0.00361141	-2.29787E-14	0.00361141
0.00368394	0.0016623	4.12541E-15	0.00368394	-2.2115E-14	0.00368394
0.00377507	0.00170159	2.31235E-15	0.00377507	-2.24502E-14	0.00377507
0.00390339	0.00180324	9.17582E-16	0.00390339	-2.19234E-14	0.00390339
0.00383739	0.00534871	1.25985E-16	0.00383739	-1.54429E-14	0.00383739
